lad_code,lad_name,first_year,last_year,n_years,jti_first,jti_last,jti_delta,trend_label,component_emissions_last,component_transport_last,component_deprivation_last,jti_last_percentile,component_emissions_percentile,component_transport_percentile,component_deprivation_percentile,jti_last_rank,component_emissions_rank,component_transport_rank,component_deprivation_rank,priority_group,cluster_id,cluster_label
E06000051,Shropshire,2005,2023,19,50.60218250594282,29.24579440200789,-21.356388103934933,Worsening,15.230023322752839,21.90517737732801,50.60218250594282,63.52201257861635,91.19496855345912,69.49685534591194,52.24913494809689,117,29,98,139,High Priority,1.0,Emerging Improvers
E06000052,Cornwall,2005,2023,19,31.63430484732107,21.22689636450914,-10.407408482811928,Worsening,13.115806754202158,18.930577492004204,31.63430484732107,38.67924528301887,50.0,57.861635220125784,25.60553633217993,196,160,135,216,High Priority,4.0,Transition Laggards
E06000053,Isles of Scilly,2005,2023,19,69.22684618037344,23.12347682169373,-46.103369358679714,Worsening,0.0,0.14358428470774243,69.22684618037344,45.28301886792453,0.3144654088050315,0.3144654088050315,77.85467128027682,175,318,318,65,High Priority,3.0,High-Deprivation Barriers
E06000054,Wiltshire,2005,2023,19,66.23578640563477,34.94535082510968,-31.29043558052509,Worsening,14.355064269705682,24.245201799988585,66.23578640563477,78.30188679245283,82.70440251572327,75.47169811320755,73.35640138408304,70,56,79,78,High Priority,1.0,Emerging Improvers
E06000055,Bedford,2005,2023,19,49.17733584479238,25.135915225346043,-24.04142061944634,Worsening,11.238907249988827,14.991502581256931,49.17733584479238,50.62893081761006,18.238993710691823,39.62264150943396,50.17301038062284,158,261,193,145,High Priority,3.0,High-Deprivation Barriers
E06000056,Central Bedfordshire,2005,2023,19,73.630576700007,37.71241571418318,-35.91816098582382,Worsening,13.96214920458348,25.544521237959067,73.630576700007,84.90566037735849,74.21383647798741,78.30188679245283,84.08304498269896,49,83,70,47,High Priority,1.0,Emerging Improvers
E06000057,Northumberland,2005,2023,19,43.68229737283376,25.626187779811982,-18.056109593021777,Worsening,13.224435078172615,19.971830888429572,43.68229737283376,52.51572327044025,52.51572327044025,61.63522012578616,41.17647058823529,152,152,123,171,High Priority,4.0,Transition Laggards
E06000058,"Bournemouth, Christchurch and Poole",2005,2023,19,52.72366805328403,24.95248905549919,-27.77117899778484,Worsening,12.026540409753348,10.10725870346019,52.72366805328403,49.685534591194966,25.471698113207548,22.0125786163522,53.979238754325266,161,238,249,134,High Priority,3.0,High-Deprivation Barriers
E06000059,Dorset,2005,2023,19,59.06815153264267,30.690677892782986,-28.377473639859687,Worsening,12.340563501789727,20.66331864391655,59.06815153264267,65.72327044025157,32.70440251572327,64.15094339622641,62.9757785467128,110,215,115,108,High Priority,0.0,Transition Leaders
E06000060,Buckinghamshire,2005,2023,19,,19.098292421131127,,Unknown,14.056262981399218,24.140321860863036,,27.9874213836478,77.35849056603774,74.84276729559748,,230,73,81,,High Priority,,Unassigned
E06000061,North Northamptonshire,2005,2023,19,,17.22273936478105,,Unknown,11.907561276421745,22.537917453140352,,20.754716981132077,23.58490566037736,71.38364779874213,,253,244,92,,High Priority,,Unassigned
E06000062,West Northamptonshire,2005,2023,19,,23.855931727498493,,Unknown,14.33968074665695,33.37218270834004,,47.16981132075472,82.0754716981132,89.30817610062893,,169,58,35,,Medium Priority,,Unassigned
E06000063,Cumberland,2005,2023,19,,17.05395154873457,,Unknown,15.294279012976407,18.813624084492734,,19.18238993710692,91.82389937106919,56.91823899371069,,258,27,138,,High Priority,,Unassigned
E06000064,Westmorland and Furness,2005,2023,19,,26.79329589781252,,Unknown,16.710999938976567,36.87559185664847,,55.9748427672956,97.48427672955975,93.71069182389937,,141,9,21,,Medium Priority,,Unassigned
E06000065,North Yorkshire,2005,2023,19,,23.629091911282682,,Unknown,15.703498054727543,31.55468576783782,,46.22641509433962,94.33962264150944,88.36477987421384,,172,19,38,,Medium Priority,,Unassigned
E06000066,Somerset,2005,2023,19,,20.550497449652973,,Unknown,14.769042601545454,26.331952297760488,,34.59119496855346,88.67924528301887,80.18867924528303,,209,37,64,,Medium Priority,,Unassigned
E07000008,Cambridge,2005,2023,19,59.15801571412149,26.125982036701345,-33.032033677420145,Worsening,13.87703012949412,5.342900266488423,59.15801571412149,54.71698113207547,71.69811320754717,4.40251572327044,63.32179930795848,145,91,305,107,High Priority,3.0,High-Deprivation Barriers
E07000009,East Cambridgeshire,2005,2023,19,73.2287348342692,39.3566823351496,-33.872052499119604,Worsening,16.08828415925824,28.753028011921355,73.2287348342692,86.79245283018868,96.54088050314465,84.59119496855347,83.73702422145328,43,12,50,48,High Priority,1.0,Emerging Improvers
E07000010,Fenland,2005,2023,19,25.479033340908757,20.105383537040115,-5.373649803868641,Worsening,16.691954754376983,18.14516251583461,25.479033340908757,32.075471698113205,97.16981132075472,53.459119496855344,15.916955017301039,217,10,149,244,High Priority,4.0,Transition Laggards
E07000011,Huntingdonshire,2005,2023,19,70.61744634642857,42.23310085838418,-28.38434548804439,Worsening,15.764254219364542,40.317602009359426,70.61744634642857,94.0251572327044,95.59748427672956,96.22641509433963,80.62283737024222,20,15,13,57,High Priority,1.0,Emerging Improvers
E07000012,South Cambridgeshire,2005,2023,19,86.35926312030017,46.569933234032646,-39.789329886267524,Worsening,15.045671493173781,38.30486508862398,86.35926312030017,99.05660377358491,90.25157232704403,94.65408805031447,94.80968858131487,4,32,18,16,High Priority,1.0,Emerging Improvers
E07000032,Amber Valley,2005,2023,19,51.69690586390149,27.392372647868054,-24.304533216033438,Worsening,12.19977701517475,18.280435064527918,51.69690586390149,57.54716981132076,30.18867924528302,55.0314465408805,52.94117647058824,136,223,144,137,High Priority,3.0,High-Deprivation Barriers
E07000033,Bolsover,2005,2023,19,28.320901254699457,29.006386533703154,0.6854852790036965,Improving,15.585616710117737,43.11264163629228,28.320901254699457,62.893081761006286,93.71069182389937,97.79874213836479,21.10726643598616,119,21,8,229,Medium Priority,4.0,Transition Laggards
E07000034,Chesterfield,2005,2023,19,33.56471016768101,20.36503652956901,-13.199673638111996,Worsening,13.024787632524355,14.505611788501675,33.56471016768101,33.64779874213836,48.742138364779876,38.67924528301887,28.719723183391004,212,164,196,207,High Priority,4.0,Transition Laggards
E07000035,Derbyshire Dales,2005,2023,19,73.17223788517771,40.94377459838349,-32.22846328679422,Worsening,13.663791802070751,35.995294107902005,73.17223788517771,90.56603773584906,66.35220125786164,92.76729559748428,83.39100346020761,31,108,24,49,High Priority,1.0,Emerging Improvers
E07000036,Erewash,2005,2023,19,52.05590625471348,28.782487745053533,-23.273418509659944,Worsening,12.869878928527271,21.421678051919855,52.05590625471348,61.94968553459119,45.28301886792453,67.29559748427673,53.63321799307958,122,175,105,135,High Priority,1.0,Emerging Improvers
E07000037,High Peak,2005,2023,19,59.585754713920096,33.8407633979463,-25.7449913159738,Worsening,23.683377895467654,18.25315758445115,59.585754713920096,74.21383647798741,99.05660377358491,54.71698113207547,64.01384083044984,83,4,145,105,High Priority,1.0,Emerging Improvers
E07000038,North East Derbyshire,2005,2023,19,55.61499929570394,31.256879463982248,-24.35811983172169,Worsening,13.231334184741858,24.92430491150095,55.61499929570394,66.98113207547169,52.83018867924528,76.41509433962264,58.13148788927336,106,151,76,122,High Priority,1.0,Emerging Improvers
E07000039,South Derbyshire,2005,2023,19,63.34613635568225,35.103506057214716,-28.24263029846753,Worsening,13.370433459581964,28.59394835637994,63.34613635568225,78.61635220125787,56.91823899371069,83.9622641509434,69.55017301038062,69,138,52,89,High Priority,1.0,Emerging Improvers
E07000040,East Devon,2005,2023,19,68.53875259686517,34.7353941354028,-33.803358461462366,Worsening,14.09953886569669,21.567890943646535,68.53875259686517,77.35849056603774,78.9308176100629,68.55345911949685,76.8166089965398,73,68,101,68,High Priority,1.0,Emerging Improvers
E07000041,Exeter,2005,2023,19,56.99656407986143,25.539168112538494,-31.457395967322935,Worsening,12.627730182763354,6.993210074990695,56.99656407986143,51.886792452830186,41.509433962264154,9.433962264150944,59.86159169550172,154,187,289,117,High Priority,3.0,High-Deprivation Barriers
E07000042,Mid Devon,2005,2023,19,49.25522906707788,33.17059719399224,-16.084631873085634,Worsening,14.696738304178492,35.55982421072037,49.25522906707788,72.64150943396226,87.73584905660378,92.13836477987421,50.51903114186851,88,40,26,144,High Priority,1.0,Emerging Improvers
E07000043,North Devon,2005,2023,19,41.1913814021205,25.03048164919491,-16.160899752925587,Worsening,13.521385341613485,20.378678203850743,41.1913814021205,50.314465408805034,59.74842767295597,63.83647798742138,38.062283737024224,159,129,116,180,High Priority,4.0,Transition Laggards
E07000044,South Hams,2005,2023,19,64.15856305609161,34.79668443452458,-29.36187862156703,Worsening,13.703768929006724,26.527721318475407,64.15856305609161,77.67295597484278,67.9245283018868,80.81761006289308,71.62629757785467,72,103,62,83,High Priority,1.0,Emerging Improvers
E07000045,Teignbridge,2005,2023,19,57.33175150049213,33.09408837210962,-24.237663128382515,Worsening,12.87800258328831,29.072511032548423,57.33175150049213,71.69811320754717,45.59748427672956,85.53459119496856,60.207612456747405,91,174,47,116,High Priority,1.0,Emerging Improvers
E07000046,Torridge,2005,2023,19,29.86213230933957,21.147662740689587,-8.714469568649985,Worsening,14.383781909882284,19.1970740028469,29.86213230933957,38.05031446540881,84.27672955974843,59.43396226415094,23.52941176470588,198,51,130,222,High Priority,4.0,Transition Laggards
E07000047,West Devon,2005,2023,19,45.691722834156806,32.12771771115238,-13.564005123004428,Worsening,14.558655689736025,36.132774609564315,45.691722834156806,69.49685534591194,86.47798742138365,93.08176100628931,46.02076124567474,98,44,23,157,High Priority,1.0,Emerging Improvers
E07000061,Eastbourne,2005,2023,19,38.93169490527614,18.630377904241026,-20.301317001035112,Worsening,10.877321812551124,6.082116994895819,38.93169490527614,26.10062893081761,10.377358490566039,7.232704402515723,35.6401384083045,236,286,296,187,High Priority,2.0,Stable Mid-Performers
E07000062,Hastings,2005,2023,19,12.653231600879579,9.454700442249498,-3.1985311586300806,Worsening,9.573891961826863,6.136977764042055,12.653231600879579,2.20125786163522,1.8867924528301887,7.547169811320755,4.498269896193772,312,313,295,277,High Priority,2.0,Stable Mid-Performers
E07000063,Lewes,2005,2023,19,57.91497205574963,28.437086376381753,-29.477885679367876,Worsening,11.323496236608918,16.07279083678671,57.91497205574963,61.63522012578616,19.18238993710692,41.82389937106918,61.245674740484425,123,258,186,113,High Priority,3.0,High-Deprivation Barriers
E07000064,Rother,2005,2023,19,44.188116639303246,25.338346142197533,-18.849770497105713,Worsening,12.586526860873072,19.240394926416275,44.188116639303246,50.943396226415096,39.308176100628934,59.74842767295597,43.25259515570934,157,194,129,165,High Priority,3.0,High-Deprivation Barriers
E07000065,Wealden,2005,2023,19,70.3182235624883,34.19720991395421,-36.12101364853409,Worsening,11.321612869110808,20.95179331026353,70.3182235624883,75.15723270440252,18.867924528301888,64.77987421383648,79.93079584775087,80,259,113,59,High Priority,0.0,Transition Leaders
E07000066,Basildon,2005,2023,19,40.83358128980963,22.406804252954917,-18.426777036854713,Worsening,11.77703009694418,14.60980137211094,40.83358128980963,43.08176100628931,22.32704402515723,38.9937106918239,37.37024221453287,182,248,195,182,High Priority,3.0,High-Deprivation Barriers
E07000067,Braintree,2005,2023,19,60.368854407866806,31.49573211380316,-28.873122294063645,Worsening,12.80100639574514,21.317335537797536,60.368854407866806,67.61006289308176,43.39622641509434,66.66666666666666,65.39792387543253,104,181,107,101,High Priority,1.0,Emerging Improvers
E07000068,Brentwood,2005,2023,19,80.240808143935,42.47708246914453,-37.76372567479047,Worsening,13.182562035183349,34.00787722831524,80.240808143935,94.9685534591195,51.257861635220124,90.56603773584906,90.65743944636678,17,156,31,28,High Priority,0.0,Transition Leaders
E07000069,Castle Point,2005,2023,19,55.194531541739096,25.669059931853123,-29.525471609885972,Worsening,10.682111494038857,11.13053675978141,55.194531541739096,53.144654088050316,7.547169811320755,25.471698113207548,57.43944636678201,150,295,238,124,High Priority,3.0,High-Deprivation Barriers
E07000070,Chelmsford,2005,2023,19,72.81376487212128,35.54073805595131,-37.273026816169974,Worsening,12.463421319082403,21.34502797665024,72.81376487212128,80.18867924528303,35.53459119496855,66.98113207547169,83.04498269896193,64,206,106,50,High Priority,0.0,Transition Leaders
E07000071,Colchester,2005,2023,19,54.29606813860501,27.578958679362845,-26.717109459242163,Worsening,11.986035517438992,16.454772382044542,54.29606813860501,59.11949685534591,24.842767295597483,44.0251572327044,55.70934256055363,131,240,179,129,High Priority,3.0,High-Deprivation Barriers
E07000072,Epping Forest,2005,2023,19,61.03959623042256,40.86806631448636,-20.171529915936198,Worsening,14.125570976023784,47.43903173701273,61.03959623042256,90.25157232704403,79.24528301886792,99.37106918238993,66.43598615916954,32,67,3,98,High Priority,1.0,Emerging Improvers
E07000073,Harlow,2005,2023,19,34.555765014456675,19.459535861902157,-15.096229152554518,Worsening,12.589100818555462,11.233741752694332,34.555765014456675,29.245283018867923,39.62264150943396,26.41509433962264,29.757785467128027,226,193,235,204,High Priority,2.0,Stable Mid-Performers
E07000074,Maldon,2005,2023,19,62.468370213877606,29.30445407996567,-33.16391613391194,Worsening,11.482197829991147,13.962794196028263,62.468370213877606,63.83647798742138,21.069182389937108,37.735849056603776,68.5121107266436,116,252,199,92,High Priority,3.0,High-Deprivation Barriers
E07000075,Rochford,2005,2023,19,79.74178990412325,33.55425980165413,-46.18753010246912,Worsening,9.951172418902942,10.969817081936199,79.74178990412325,73.27044025157232,2.8301886792452833,24.842767295597483,90.3114186851211,86,310,240,29,High Priority,0.0,Transition Leaders
E07000076,Tendring,2005,2023,19,21.257589966066348,15.83666904959189,-5.420920916474458,Worsening,10.115926358775816,16.13649082393351,21.257589966066348,14.465408805031446,4.088050314465408,43.08176100628931,11.072664359861593,273,306,182,258,High Priority,2.0,Stable Mid-Performers
E07000077,Uttlesford,2005,2023,19,83.102641173445,50.395744567424856,-32.70689660602014,Worsening,15.280885197662034,52.80370733116752,83.102641173445,99.68553459119497,91.50943396226415,99.68553459119497,93.07958477508652,2,28,2,21,High Priority,1.0,Emerging Improvers
E07000078,Cheltenham,2005,2023,19,67.95760409620088,28.97203758578145,-38.98556651041943,Worsening,12.104843159740089,6.853665501403383,67.95760409620088,62.264150943396224,28.930817610062892,8.49056603773585,75.77854671280276,121,227,292,71,High Priority,3.0,High-Deprivation Barriers
E07000079,Cotswold,2005,2023,19,75.40626433971396,41.37645305720481,-34.029811282509144,Worsening,13.806216756826803,34.91687807507368,75.40626433971396,91.82389937106919,69.49685534591194,91.50943396226415,87.5432525951557,27,98,28,37,High Priority,1.0,Emerging Improvers
E07000080,Forest of Dean,2005,2023,19,46.29790798557457,27.106547810546413,-19.191360175028155,Worsening,13.913376474336697,21.10835897172797,46.29790798557457,56.91823899371069,72.64150943396226,66.0377358490566,46.36678200692042,138,88,109,156,High Priority,1.0,Emerging Improvers
E07000081,Gloucester,2005,2023,19,44.66733154129173,21.430686196899682,-23.23664534439205,Worsening,12.081304450939186,7.54342259846812,44.66733154129173,40.25157232704403,28.61635220125786,12.89308176100629,43.59861591695502,191,228,278,164,High Priority,3.0,High-Deprivation Barriers
E07000082,Stroud,2005,2023,19,77.22780091235794,41.414103704782775,-35.81369720757516,Worsening,13.47635686209738,33.53815333989301,77.22780091235794,92.13836477987421,58.490566037735846,89.937106918239,88.58131487889274,26,133,33,34,High Priority,1.0,Emerging Improvers
E07000083,Tewkesbury,2005,2023,19,72.71037310128665,41.792491440435754,-30.917881660850895,Worsening,13.582712702212742,39.084388517807874,72.71037310128665,93.71069182389937,63.20754716981132,95.28301886792453,82.69896193771626,21,118,16,51,High Priority,1.0,Emerging Improvers
E07000084,Basingstoke and Deane,2005,2023,19,70.51924914943717,36.75587202052608,-33.763377128911095,Worsening,13.950490019157467,25.797876892983577,70.51924914943717,82.70440251572327,73.89937106918238,79.24528301886792,80.27681660899654,56,84,67,58,High Priority,1.0,Emerging Improvers
E07000085,East Hampshire,2005,2023,19,79.23369399121206,38.62470716101863,-40.60898683019344,Worsening,11.439917701278283,25.200509790565533,79.23369399121206,85.84905660377359,20.125786163522015,77.35849056603774,89.61937716262976,46,255,73,31,High Priority,0.0,Transition Leaders
E07000086,Eastleigh,2005,2023,19,81.15524635036265,37.074967636844654,-44.08027871351799,Worsening,12.464926188637811,17.604730371533513,81.15524635036265,83.64779874213836,35.84905660377358,50.0,91.34948096885813,53,205,160,26,High Priority,0.0,Transition Leaders
E07000087,Fareham,2005,2023,19,85.46273463358955,38.78078316489518,-46.681951468694365,Worsening,13.534916034060853,17.344698827035142,85.46273463358955,86.47798742138365,60.37735849056604,48.42767295597484,94.11764705882352,44,127,165,18,High Priority,0.0,Transition Leaders
E07000088,Gosport,2005,2023,19,44.98025487744995,20.195983746423547,-24.784271131026404,Worsening,9.902711440231784,5.7049849215889035,44.98025487744995,32.70440251572327,2.515723270440252,5.9748427672955975,44.29065743944637,215,311,300,162,High Priority,3.0,High-Deprivation Barriers
